"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,-353.299999999999,30,20,1,"2018-07-12","2018-07-31",FALSE,FALSE
2,19.2999999999975,30,20,1,"2018-07-12","2018-07-31",TRUE,FALSE
3,-132.5,30,20,1,"2018-07-12","2018-07-31",FALSE,TRUE
4,-939.100000000002,30,20,1,"2018-07-12","2018-07-31",TRUE,TRUE
5,-356.799999999999,30,20,2,"2018-07-13","2018-08-01",FALSE,FALSE
6,15.7999999999975,30,20,2,"2018-07-13","2018-08-01",TRUE,FALSE
7,-136,30,20,2,"2018-07-13","2018-08-01",FALSE,TRUE
8,-942.600000000002,30,20,2,"2018-07-13","2018-08-01",TRUE,TRUE
9,-256.999999999999,30,20,3,"2018-07-14","2018-08-02",FALSE,FALSE
10,115.599999999998,30,20,3,"2018-07-14","2018-08-02",TRUE,FALSE
11,-36.1999999999998,30,20,3,"2018-07-14","2018-08-02",FALSE,TRUE
12,-842.800000000002,30,20,3,"2018-07-14","2018-08-02",TRUE,TRUE
13,-171.799999999999,30,20,4,"2018-07-15","2018-08-03",FALSE,FALSE
14,260.799999999997,30,20,4,"2018-07-15","2018-08-03",TRUE,FALSE
15,109,30,20,4,"2018-07-15","2018-08-03",FALSE,TRUE
16,-697.600000000002,30,20,4,"2018-07-15","2018-08-03",TRUE,TRUE
17,332.184345070001,30,20,5,"2018-07-16","2018-08-04",FALSE,FALSE
18,570.384345069998,30,20,5,"2018-07-16","2018-08-04",TRUE,FALSE
19,612.98434507,30,20,5,"2018-07-16","2018-08-04",FALSE,TRUE
20,-193.615654930002,30,20,5,"2018-07-16","2018-08-04",TRUE,TRUE
21,701.6,30,20,6,"2018-07-17","2018-08-05",FALSE,FALSE
22,175.799999999997,30,20,6,"2018-07-17","2018-08-05",TRUE,FALSE
23,982.4,30,20,6,"2018-07-17","2018-08-05",FALSE,TRUE
24,200.968690139998,30,20,6,"2018-07-17","2018-08-05",TRUE,TRUE
