"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,2593.3,30,20,1,"2018-03-01","2018-03-20",FALSE,FALSE
2,2740.30000000002,30,20,1,"2018-03-01","2018-03-20",TRUE,FALSE
3,1484.9,30,20,1,"2018-03-01","2018-03-20",FALSE,TRUE
4,1028.1,30,20,1,"2018-03-01","2018-03-20",TRUE,TRUE
5,1988.8,30,20,2,"2018-03-02","2018-03-21",FALSE,FALSE
6,2135.80000000002,30,20,2,"2018-03-02","2018-03-21",TRUE,FALSE
7,880.399999999998,30,20,2,"2018-03-02","2018-03-21",FALSE,TRUE
8,423.599999999999,30,20,2,"2018-03-02","2018-03-21",TRUE,TRUE
9,1683.89999999999,30,20,3,"2018-03-03","2018-03-22",FALSE,FALSE
10,2062.90000000001,30,20,3,"2018-03-03","2018-03-22",TRUE,FALSE
11,575.499999999987,30,20,3,"2018-03-03","2018-03-22",FALSE,TRUE
12,350.699999999988,30,20,3,"2018-03-03","2018-03-22",TRUE,TRUE
13,1037.84044840999,30,20,4,"2018-03-04","2018-03-23",FALSE,FALSE
14,1416.84044841001,30,20,4,"2018-03-04","2018-03-23",TRUE,FALSE
15,-70.5595515900131,30,20,4,"2018-03-04","2018-03-23",FALSE,TRUE
16,-295.359551590012,30,20,4,"2018-03-04","2018-03-23",TRUE,TRUE
17,1384.59999999998,30,20,5,"2018-03-05","2018-03-24",FALSE,FALSE
18,1763.6,30,20,5,"2018-03-05","2018-03-24",TRUE,FALSE
19,-507.400000000003,30,20,5,"2018-03-05","2018-03-24",FALSE,TRUE
20,51.3999999999778,30,20,5,"2018-03-05","2018-03-24",TRUE,TRUE
21,1560.19999999998,30,20,6,"2018-03-06","2018-03-25",FALSE,FALSE
22,1939.2,30,20,6,"2018-03-06","2018-03-25",TRUE,FALSE
23,-331.800000000003,30,20,6,"2018-03-06","2018-03-25",FALSE,TRUE
24,30.9999999999782,30,20,6,"2018-03-06","2018-03-25",TRUE,TRUE
25,1192.07687561998,30,20,7,"2018-03-07","2018-03-26",FALSE,FALSE
26,2935.07687562,30,20,7,"2018-03-07","2018-03-26",TRUE,FALSE
27,-699.923124380003,30,20,7,"2018-03-07","2018-03-26",FALSE,TRUE
28,1026.87687561998,30,20,7,"2018-03-07","2018-03-26",TRUE,TRUE
29,1037.84044840999,33,20,1,"2018-03-04","2018-03-23",FALSE,FALSE
30,2078.64044841001,33,20,1,"2018-03-04","2018-03-23",TRUE,FALSE
31,-70.5595515900131,33,20,1,"2018-03-04","2018-03-23",FALSE,TRUE
32,-295.559551590013,33,20,1,"2018-03-04","2018-03-23",TRUE,TRUE
33,600.999999999998,33,20,2,"2018-03-05","2018-03-24",FALSE,FALSE
34,1641.80000000002,33,20,2,"2018-03-05","2018-03-24",TRUE,FALSE
35,-507.400000000003,33,20,2,"2018-03-05","2018-03-24",FALSE,TRUE
36,-732.400000000003,33,20,2,"2018-03-05","2018-03-24",TRUE,TRUE
37,776.599999999999,33,20,3,"2018-03-06","2018-03-25",FALSE,FALSE
38,1817.40000000002,33,20,3,"2018-03-06","2018-03-25",TRUE,FALSE
39,-331.800000000003,33,20,3,"2018-03-06","2018-03-25",FALSE,TRUE
40,-752.800000000003,33,20,3,"2018-03-06","2018-03-25",TRUE,TRUE
41,408.476875619998,33,20,4,"2018-03-07","2018-03-26",FALSE,FALSE
42,2813.27687562002,33,20,4,"2018-03-07","2018-03-26",TRUE,FALSE
43,-699.923124380003,33,20,4,"2018-03-07","2018-03-26",FALSE,TRUE
44,243.076875619997,33,20,4,"2018-03-07","2018-03-26",TRUE,TRUE
45,-54.4000000000015,33,20,5,"2018-03-08","2018-03-27",FALSE,FALSE
46,2350.40000000002,33,20,5,"2018-03-08","2018-03-27",TRUE,FALSE
47,-1162.8,33,20,5,"2018-03-08","2018-03-27",FALSE,TRUE
48,-219.800000000003,33,20,5,"2018-03-08","2018-03-27",TRUE,TRUE
49,-816.400000000001,33,20,6,"2018-03-09","2018-03-28",FALSE,FALSE
50,1588.40000000002,33,20,6,"2018-03-09","2018-03-28",TRUE,FALSE
51,-1924.8,33,20,6,"2018-03-09","2018-03-28",FALSE,TRUE
52,-981.800000000003,33,20,6,"2018-03-09","2018-03-28",TRUE,TRUE
53,-58.2000000000007,33,20,7,"2018-03-10","2018-03-29",FALSE,FALSE
54,2346.60000000002,33,20,7,"2018-03-10","2018-03-29",TRUE,FALSE
55,-1166.6,33,20,7,"2018-03-10","2018-03-29",FALSE,TRUE
56,-223.600000000002,33,20,7,"2018-03-10","2018-03-29",TRUE,TRUE
57,1192.07687561998,36,20,1,"2018-03-07","2018-03-26",FALSE,FALSE
58,2797.07687561998,36,20,1,"2018-03-07","2018-03-26",TRUE,FALSE
59,83.6768756199772,36,20,1,"2018-03-07","2018-03-26",FALSE,TRUE
60,-592.123124380022,36,20,1,"2018-03-07","2018-03-26",TRUE,TRUE
61,729.199999999979,36,20,2,"2018-03-08","2018-03-27",FALSE,FALSE
62,2334.19999999998,36,20,2,"2018-03-08","2018-03-27",TRUE,FALSE
63,-379.200000000023,36,20,2,"2018-03-08","2018-03-27",FALSE,TRUE
64,-129.246248760022,36,20,2,"2018-03-08","2018-03-27",TRUE,TRUE
65,-32.8000000000211,36,20,3,"2018-03-09","2018-03-28",FALSE,FALSE
66,1572.19999999998,36,20,3,"2018-03-09","2018-03-28",TRUE,FALSE
67,-1141.20000000002,36,20,3,"2018-03-09","2018-03-28",FALSE,TRUE
68,-891.246248760022,36,20,3,"2018-03-09","2018-03-28",TRUE,TRUE
69,725.39999999998,36,20,4,"2018-03-10","2018-03-29",FALSE,FALSE
70,2330.39999999998,36,20,4,"2018-03-10","2018-03-29",TRUE,FALSE
71,-383.000000000022,36,20,4,"2018-03-10","2018-03-29",FALSE,TRUE
72,-133.046248760022,36,20,4,"2018-03-10","2018-03-29",TRUE,TRUE
73,532.69999999998,36,20,5,"2018-03-11","2018-03-30",FALSE,FALSE
74,2137.69999999998,36,20,5,"2018-03-11","2018-03-30",TRUE,FALSE
75,-575.700000000022,36,20,5,"2018-03-11","2018-03-30",FALSE,TRUE
76,-325.746248760021,36,20,5,"2018-03-11","2018-03-30",TRUE,TRUE
77,1205.49999999999,36,20,6,"2018-03-12","2018-03-31",FALSE,FALSE
78,2810.49999999999,36,20,6,"2018-03-12","2018-03-31",TRUE,FALSE
79,97.0999999999885,36,20,6,"2018-03-12","2018-03-31",FALSE,TRUE
80,347.053751239989,36,20,6,"2018-03-12","2018-03-31",TRUE,TRUE
81,1711.79999999998,36,20,7,"2018-03-13","2018-04-01",FALSE,FALSE
82,2521.79999999998,36,20,7,"2018-03-13","2018-04-01",TRUE,FALSE
83,603.399999999978,36,20,7,"2018-03-13","2018-04-01",FALSE,TRUE
84,58.353751239978,36,20,7,"2018-03-13","2018-04-01",TRUE,TRUE
85,725.39999999998,39,20,1,"2018-03-10","2018-03-29",FALSE,FALSE
86,3130.2,39,20,1,"2018-03-10","2018-03-29",TRUE,FALSE
87,-383.000000000022,39,20,1,"2018-03-10","2018-03-29",FALSE,TRUE
88,-132.846248760021,39,20,1,"2018-03-10","2018-03-29",TRUE,TRUE
89,532.69999999998,39,20,2,"2018-03-11","2018-03-30",FALSE,FALSE
90,2937.5,39,20,2,"2018-03-11","2018-03-30",TRUE,FALSE
91,-575.700000000022,39,20,2,"2018-03-11","2018-03-30",FALSE,TRUE
92,-325.546248760021,39,20,2,"2018-03-11","2018-03-30",TRUE,TRUE
93,1205.49999999999,39,20,3,"2018-03-12","2018-03-31",FALSE,FALSE
94,3610.30000000001,39,20,3,"2018-03-12","2018-03-31",TRUE,FALSE
95,97.0999999999885,39,20,3,"2018-03-12","2018-03-31",FALSE,TRUE
96,347.253751239989,39,20,3,"2018-03-12","2018-03-31",TRUE,TRUE
97,1711.79999999998,39,20,4,"2018-03-13","2018-04-01",FALSE,FALSE
98,3321.6,39,20,4,"2018-03-13","2018-04-01",TRUE,FALSE
99,603.399999999978,39,20,4,"2018-03-13","2018-04-01",FALSE,TRUE
100,58.5537512399787,39,20,4,"2018-03-13","2018-04-01",TRUE,TRUE
101,1943.49999999998,39,20,5,"2018-03-14","2018-04-02",FALSE,FALSE
102,3079.9,39,20,5,"2018-03-14","2018-04-02",TRUE,FALSE
103,835.099999999978,39,20,5,"2018-03-14","2018-04-02",FALSE,TRUE
104,290.253751239979,39,20,5,"2018-03-14","2018-04-02",TRUE,TRUE
105,1336.59999999998,39,20,6,"2018-03-15","2018-04-03",FALSE,FALSE
106,2473,39,20,6,"2018-03-15","2018-04-03",TRUE,FALSE
107,2146.59999999998,39,20,6,"2018-03-15","2018-04-03",FALSE,TRUE
108,1601.75375123998,39,20,6,"2018-03-15","2018-04-03",TRUE,TRUE
109,791.099999999979,39,20,7,"2018-03-16","2018-04-04",FALSE,FALSE
110,1927.5,39,20,7,"2018-03-16","2018-04-04",TRUE,FALSE
111,1601.09999999998,39,20,7,"2018-03-16","2018-04-04",FALSE,TRUE
112,908.053751239979,39,20,7,"2018-03-16","2018-04-04",TRUE,TRUE
113,1556.59999999998,42,20,1,"2018-03-13","2018-04-01",FALSE,FALSE
114,2521.79999999998,42,20,1,"2018-03-13","2018-04-01",TRUE,FALSE
115,2521.79999999998,42,20,1,"2018-03-13","2018-04-01",FALSE,TRUE
116,48.353751239978,42,20,1,"2018-03-13","2018-04-01",TRUE,TRUE
117,1314.89999999998,42,20,2,"2018-03-14","2018-04-02",FALSE,FALSE
118,2280.09999999998,42,20,2,"2018-03-14","2018-04-02",TRUE,FALSE
119,2753.49999999998,42,20,2,"2018-03-14","2018-04-02",FALSE,TRUE
120,290.053751239978,42,20,2,"2018-03-14","2018-04-02",TRUE,TRUE
121,707.999999999978,42,20,3,"2018-03-15","2018-04-03",FALSE,FALSE
122,1673.19999999998,42,20,3,"2018-03-15","2018-04-03",TRUE,FALSE
123,2146.59999999998,42,20,3,"2018-03-15","2018-04-03",FALSE,TRUE
124,1601.55375123998,42,20,3,"2018-03-15","2018-04-03",TRUE,TRUE
125,162.499999999978,42,20,4,"2018-03-16","2018-04-04",FALSE,FALSE
126,1127.69999999998,42,20,4,"2018-03-16","2018-04-04",TRUE,FALSE
127,1601.09999999998,42,20,4,"2018-03-16","2018-04-04",FALSE,TRUE
128,907.853751239978,42,20,4,"2018-03-16","2018-04-04",TRUE,TRUE
129,179.399999999978,42,20,5,"2018-03-17","2018-04-05",FALSE,FALSE
130,1110.59999999998,42,20,5,"2018-03-17","2018-04-05",TRUE,FALSE
131,1617.99999999998,42,20,5,"2018-03-17","2018-04-05",FALSE,TRUE
132,924.953751239978,42,20,5,"2018-03-17","2018-04-05",TRUE,TRUE
133,743.399999999978,42,20,6,"2018-03-18","2018-04-06",FALSE,FALSE
134,864.599999999979,42,20,6,"2018-03-18","2018-04-06",TRUE,FALSE
135,1371.99999999998,42,20,6,"2018-03-18","2018-04-06",FALSE,TRUE
136,678.953751239978,42,20,6,"2018-03-18","2018-04-06",TRUE,TRUE
137,816.099999999968,42,20,7,"2018-03-19","2018-04-07",FALSE,FALSE
138,1502.49999999997,42,20,7,"2018-03-19","2018-04-07",TRUE,FALSE
139,2009.89999999997,42,20,7,"2018-03-19","2018-04-07",FALSE,TRUE
140,1316.85375123997,42,20,7,"2018-03-19","2018-04-07",TRUE,TRUE
141,791.099999999979,45,20,1,"2018-03-16","2018-04-04",FALSE,FALSE
142,1927.5,45,20,1,"2018-03-16","2018-04-04",TRUE,FALSE
143,791.099999999979,45,20,1,"2018-03-16","2018-04-04",FALSE,TRUE
144,907.853751239978,45,20,1,"2018-03-16","2018-04-04",TRUE,TRUE
145,807.999999999978,45,20,2,"2018-03-17","2018-04-05",FALSE,FALSE
146,1910.4,45,20,2,"2018-03-17","2018-04-05",TRUE,FALSE
147,807.999999999978,45,20,2,"2018-03-17","2018-04-05",FALSE,TRUE
148,924.953751239978,45,20,2,"2018-03-17","2018-04-05",TRUE,TRUE
149,1371.99999999998,45,20,3,"2018-03-18","2018-04-06",FALSE,FALSE
150,1664.4,45,20,3,"2018-03-18","2018-04-06",TRUE,FALSE
151,1371.99999999998,45,20,3,"2018-03-18","2018-04-06",FALSE,TRUE
152,678.953751239978,45,20,3,"2018-03-18","2018-04-06",TRUE,TRUE
153,1444.69999999997,45,20,4,"2018-03-19","2018-04-07",FALSE,FALSE
154,1737.09999999999,45,20,4,"2018-03-19","2018-04-07",TRUE,FALSE
155,2009.89999999997,45,20,4,"2018-03-19","2018-04-07",FALSE,TRUE
156,1316.85375123997,45,20,4,"2018-03-19","2018-04-07",TRUE,TRUE
157,1975.89999999997,45,20,5,"2018-03-20","2018-04-08",FALSE,FALSE
158,1205.89999999999,45,20,5,"2018-03-20","2018-04-08",TRUE,FALSE
159,2541.09999999997,45,20,5,"2018-03-20","2018-04-08",FALSE,TRUE
160,1848.05375123997,45,20,5,"2018-03-20","2018-04-08",TRUE,TRUE
161,1422.59999999998,45,20,6,"2018-03-21","2018-04-09",FALSE,FALSE
162,652.6,45,20,6,"2018-03-21","2018-04-09",TRUE,FALSE
163,1987.79999999998,45,20,6,"2018-03-21","2018-04-09",FALSE,TRUE
164,1294.75375123998,45,20,6,"2018-03-21","2018-04-09",TRUE,TRUE
165,1367.09999999998,45,20,7,"2018-03-22","2018-04-10",FALSE,FALSE
166,597.1,45,20,7,"2018-03-22","2018-04-10",TRUE,FALSE
167,2066.29999999998,45,20,7,"2018-03-22","2018-04-10",FALSE,TRUE
168,1239.25375123998,45,20,7,"2018-03-22","2018-04-10",TRUE,TRUE
169,1289.49999999997,48,20,1,"2018-03-19","2018-04-07",FALSE,FALSE
170,2302.29999999999,48,20,1,"2018-03-19","2018-04-07",TRUE,FALSE
171,2009.89999999997,48,20,1,"2018-03-19","2018-04-07",FALSE,TRUE
172,1316.85375123997,48,20,1,"2018-03-19","2018-04-07",TRUE,TRUE
173,1820.69999999997,48,20,2,"2018-03-20","2018-04-08",FALSE,FALSE
174,1771.09999999999,48,20,2,"2018-03-20","2018-04-08",TRUE,FALSE
175,2541.09999999997,48,20,2,"2018-03-20","2018-04-08",FALSE,TRUE
176,1848.05375123997,48,20,2,"2018-03-20","2018-04-08",TRUE,TRUE
177,1267.39999999998,48,20,3,"2018-03-21","2018-04-09",FALSE,FALSE
178,1217.8,48,20,3,"2018-03-21","2018-04-09",TRUE,FALSE
179,1987.79999999998,48,20,3,"2018-03-21","2018-04-09",FALSE,TRUE
