"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,-1415.3,30,20,1,"2018-03-01","2018-03-20",FALSE,FALSE
2,-666.299999999999,30,20,1,"2018-03-01","2018-03-20",TRUE,FALSE
3,-1415.1,30,20,1,"2018-03-01","2018-03-20",FALSE,TRUE
4,-666.299999999999,30,20,1,"2018-03-01","2018-03-20",TRUE,TRUE
5,-2019.8,30,20,2,"2018-03-02","2018-03-21",FALSE,FALSE
6,-1247.8,30,20,2,"2018-03-02","2018-03-21",TRUE,FALSE
7,-2019.6,30,20,2,"2018-03-02","2018-03-21",FALSE,TRUE
8,-1247.8,30,20,2,"2018-03-02","2018-03-21",TRUE,TRUE
9,-2324.70000000001,30,20,3,"2018-03-03","2018-03-22",FALSE,FALSE
10,-942.899999999989,30,20,3,"2018-03-03","2018-03-22",TRUE,FALSE
11,-2324.50000000001,30,20,3,"2018-03-03","2018-03-22",FALSE,TRUE
12,-942.899999999989,30,20,3,"2018-03-03","2018-03-22",TRUE,TRUE
13,-2540.55955159001,30,20,4,"2018-03-04","2018-03-23",FALSE,FALSE
14,-1588.95955158999,30,20,4,"2018-03-04","2018-03-23",TRUE,FALSE
15,-2540.35955159001,30,20,4,"2018-03-04","2018-03-23",FALSE,TRUE
16,-1588.95955158999,30,20,4,"2018-03-04","2018-03-23",TRUE,TRUE
17,-2977.4,30,20,5,"2018-03-05","2018-03-24",FALSE,FALSE
18,-1242.2,30,20,5,"2018-03-05","2018-03-24",TRUE,FALSE
19,-2977.2,30,20,5,"2018-03-05","2018-03-24",FALSE,TRUE
20,-1242.2,30,20,5,"2018-03-05","2018-03-24",TRUE,TRUE
21,-2957,30,20,6,"2018-03-06","2018-03-25",FALSE,FALSE
22,-1262.6,30,20,6,"2018-03-06","2018-03-25",TRUE,FALSE
23,-2956.8,30,20,6,"2018-03-06","2018-03-25",FALSE,TRUE
24,-1262.6,30,20,6,"2018-03-06","2018-03-25",TRUE,TRUE
25,-2588.87687562,30,20,7,"2018-03-07","2018-03-26",FALSE,FALSE
26,-266.723124379999,30,20,7,"2018-03-07","2018-03-26",TRUE,FALSE
27,-2588.67687562,30,20,7,"2018-03-07","2018-03-26",FALSE,TRUE
28,-266.723124379999,30,20,7,"2018-03-07","2018-03-26",TRUE,TRUE
29,-2540.55955159001,33,20,1,"2018-03-04","2018-03-23",FALSE,FALSE
30,-381.159551589968,33,20,1,"2018-03-04","2018-03-23",TRUE,FALSE
31,-1123.15955159001,33,20,1,"2018-03-04","2018-03-23",FALSE,TRUE
32,-381.159551589968,33,20,1,"2018-03-04","2018-03-23",TRUE,TRUE
33,-2977.4,33,20,2,"2018-03-05","2018-03-24",FALSE,FALSE
34,-34.3999999999778,33,20,2,"2018-03-05","2018-03-24",TRUE,FALSE
35,-1560,33,20,2,"2018-03-05","2018-03-24",FALSE,TRUE
36,-34.3999999999778,33,20,2,"2018-03-05","2018-03-24",TRUE,TRUE
37,-2957,33,20,3,"2018-03-06","2018-03-25",FALSE,FALSE
38,-54.7999999999774,33,20,3,"2018-03-06","2018-03-25",TRUE,FALSE
39,-1735.6,33,20,3,"2018-03-06","2018-03-25",FALSE,TRUE
40,-54.7999999999774,33,20,3,"2018-03-06","2018-03-25",TRUE,TRUE
41,-2588.87687562,33,20,4,"2018-03-07","2018-03-26",FALSE,FALSE
42,941.076875620022,33,20,4,"2018-03-07","2018-03-26",TRUE,FALSE
43,-1367.47687562,33,20,4,"2018-03-07","2018-03-26",FALSE,TRUE
44,941.076875620022,33,20,4,"2018-03-07","2018-03-26",TRUE,TRUE
45,-2126,33,20,5,"2018-03-08","2018-03-27",FALSE,FALSE
46,2097.00000000002,33,20,5,"2018-03-08","2018-03-27",TRUE,FALSE
47,-904.599999999999,33,20,5,"2018-03-08","2018-03-27",FALSE,TRUE
48,2097.00000000002,33,20,5,"2018-03-08","2018-03-27",TRUE,TRUE
49,-1364,33,20,6,"2018-03-09","2018-03-28",FALSE,FALSE
50,2859.00000000002,33,20,6,"2018-03-09","2018-03-28",TRUE,FALSE
51,-1363.8,33,20,6,"2018-03-09","2018-03-28",FALSE,TRUE
52,2859.00000000002,33,20,6,"2018-03-09","2018-03-28",TRUE,TRUE
53,-2122.2,33,20,7,"2018-03-10","2018-03-29",FALSE,FALSE
54,3784.80000000002,33,20,7,"2018-03-10","2018-03-29",TRUE,FALSE
55,-2122,33,20,7,"2018-03-10","2018-03-29",FALSE,TRUE
56,3784.80000000002,33,20,7,"2018-03-10","2018-03-29",TRUE,TRUE
57,-2588.87687562,36,20,1,"2018-03-07","2018-03-26",FALSE,FALSE
58,-559.523124379998,36,20,1,"2018-03-07","2018-03-26",TRUE,FALSE
59,-2588.87687562,36,20,1,"2018-03-07","2018-03-26",FALSE,TRUE
60,-559.523124379998,36,20,1,"2018-03-07","2018-03-26",TRUE,TRUE
61,-2126,36,20,2,"2018-03-08","2018-03-27",FALSE,FALSE
62,596.400000000001,36,20,2,"2018-03-08","2018-03-27",TRUE,FALSE
63,-2126,36,20,2,"2018-03-08","2018-03-27",FALSE,TRUE
64,596.400000000001,36,20,2,"2018-03-08","2018-03-27",TRUE,TRUE
65,-1364,36,20,3,"2018-03-09","2018-03-28",FALSE,FALSE
66,1358.4,36,20,3,"2018-03-09","2018-03-28",TRUE,FALSE
67,-1364,36,20,3,"2018-03-09","2018-03-28",FALSE,TRUE
68,1358.4,36,20,3,"2018-03-09","2018-03-28",TRUE,TRUE
69,-2122.2,36,20,4,"2018-03-10","2018-03-29",FALSE,FALSE
70,2284.2,36,20,4,"2018-03-10","2018-03-29",TRUE,FALSE
71,-2122.2,36,20,4,"2018-03-10","2018-03-29",FALSE,TRUE
72,2284.2,36,20,4,"2018-03-10","2018-03-29",TRUE,TRUE
73,-1929.5,36,20,5,"2018-03-11","2018-03-30",FALSE,FALSE
74,2984.10000000002,36,20,5,"2018-03-11","2018-03-30",TRUE,FALSE
75,-1422.29999999998,36,20,5,"2018-03-11","2018-03-30",FALSE,TRUE
76,2984.10000000002,36,20,5,"2018-03-11","2018-03-30",TRUE,TRUE
77,-2602.30000000001,36,20,6,"2018-03-12","2018-03-31",FALSE,FALSE
78,3826.90000000003,36,20,6,"2018-03-12","2018-03-31",TRUE,FALSE
79,-2095.09999999999,36,20,6,"2018-03-12","2018-03-31",FALSE,TRUE
80,3826.90000000003,36,20,6,"2018-03-12","2018-03-31",TRUE,TRUE
81,-2313.6,36,20,7,"2018-03-13","2018-04-01",FALSE,FALSE
82,4115.60000000004,36,20,7,"2018-03-13","2018-04-01",TRUE,FALSE
83,-1588.8,36,20,7,"2018-03-13","2018-04-01",FALSE,TRUE
84,4115.60000000004,36,20,7,"2018-03-13","2018-04-01",TRUE,TRUE
85,-2122.2,39,20,1,"2018-03-10","2018-03-29",FALSE,FALSE
86,759.999999999978,39,20,1,"2018-03-10","2018-03-29",TRUE,FALSE
87,-1429.15375124,39,20,1,"2018-03-10","2018-03-29",FALSE,TRUE
88,759.999999999978,39,20,1,"2018-03-10","2018-03-29",TRUE,TRUE
89,-1929.5,39,20,2,"2018-03-11","2018-03-30",FALSE,FALSE
90,1459.9,39,20,2,"2018-03-11","2018-03-30",TRUE,FALSE
91,-1236.45375124,39,20,2,"2018-03-11","2018-03-30",FALSE,TRUE
